iteration,elapsed_time_sec,best_performance
769,20.722659799968824,219.65709288619257
770,20.75106829998549,219.65709288619257
771,20.776126899989322,219.65709288619257
772,20.80471060005948,219.65709288619257
773,20.829982300056145,219.65709288619257
774,20.85600589995738,219.65709288619257
775,20.878232400049455,219.65709288619257
776,20.899950799997896,219.65709288619257
777,20.92156279995106,219.65709288619257
778,20.944178399979137,219.65709288619257
779,20.96615400002338,219.65709288619257
780,20.99642420001328,219.65709288619257
781,21.022633800050244,219.65709288619257
782,21.04535280005075,219.65709288619257
783,21.071719200001098,219.65709288619257
784,21.093744199955836,219.65709288619257
785,21.116235799971037,219.65709288619257
786,21.138950400054455,219.65709288619257
787,21.1648691999726,219.65709288619257
788,21.187308700056747,219.65709288619257
789,21.212926500011235,219.65709288619257
790,21.238590799970552,219.65709288619257
791,21.26066729996819,219.65709288619257
792,21.283085700008087,219.65709288619257
793,21.305536899948493,219.65709288619257
794,21.333581499988213,219.65709288619257
795,21.355434900033288,219.65709288619257
796,21.380255099968053,219.65709288619257
797,21.402722500031814,219.65709288619257
798,21.424622099963017,219.65709288619257
799,21.44679850002285,219.65709288619257
800,21.473595799994655,219.65709288619257
801,21.496244000038132,219.65709288619257
802,21.51812779996544,219.65709288619257
803,21.54517820000183,219.65709288619257
804,21.567518300027587,219.65709288619257
805,21.593870499986224,219.65709288619257
806,21.615477000013925,219.65709288619257
807,21.63850000000093,219.65709288619257
808,21.661071600043215,219.65709288619257
809,21.69058799999766,219.65709288619257
810,21.712288900045678,219.65709288619257
811,21.737225600052625,219.65709288619257
812,21.759382899967022,219.65709288619257
813,21.79251669999212,219.65709288619257
814,21.819328899960965,219.65709288619257
815,21.84486349998042,219.65709288619257
816,21.870868999976665,219.65709288619257
817,21.90015100000892,219.65709288619257
818,21.92596559994854,219.65709288619257
819,21.95089800003916,219.65709288619257
820,21.979183200048283,219.65709288619257
821,22.015689000021666,219.65709288619257
822,22.042946200002916,219.65709288619257
823,22.068913400056772,219.65709288619257
824,22.09774560004007,219.65709288619257
825,22.12799529999029,219.65709288619257
826,22.15734000003431,219.65709288619257
827,22.190920699969865,219.65709288619257
828,22.225975599954836,219.65709288619257
829,22.25483270001132,219.65709288619257
830,22.283263999968767,219.65709288619257
831,22.31102609995287,219.65709288619257
832,22.341017900034785,219.65709288619257
833,22.368758299970068,219.65709288619257
834,22.395198500016704,219.65709288619257
835,22.42208779999055,219.65709288619257
836,22.458400800009258,219.65709288619257
837,22.488109900034033,219.65709288619257
838,22.510426499997266,219.65709288619257
839,22.533752199960873,219.65709288619257
840,22.555985999992117,219.65709288619257
841,22.5863956999965,219.65709288619257
842,22.60985799995251,219.65709288619257
843,22.634406700031832,219.65709288619257
844,22.660315399989486,219.65709288619257
845,22.682005299953744,219.65709288619257
846,22.703588400036097,219.65709288619257
847,22.727568199974485,219.65709288619257
848,22.74989750003442,219.65709288619257
849,22.779417800018564,219.65709288619257
850,22.8010008999845,219.65709288619257
851,22.82515140005853,219.65709288619257
852,22.851242000004277,219.65709288619257
853,22.8723645999562,219.65709288619257
854,22.89741029997822,219.65709288619257
855,22.92125560005661,219.65709288619257
856,22.943650800036266,219.65709288619257
857,22.973226199974306,219.65709288619257
858,22.99508969997987,219.65709288619257
859,23.016742300009355,219.65709288619257
860,23.038385899970308,219.65709288619257
861,23.06034109997563,219.65709288619257
862,23.08210490003694,219.65709288619257
863,23.107942900038324,219.65709288619257
864,23.141723099979572,219.65709288619257
865,23.16418830002658,219.65709288619257
866,23.188238100032322,219.65709288619257
867,23.21201919997111,219.65709288619257
868,23.23779599997215,219.65709288619257
869,23.263458500034176,219.65709288619257
870,23.29292539996095,219.65709288619257
871,23.318113000015728,219.65709288619257
872,23.34091290005017,219.65709288619257
873,23.366639000014402,219.65709288619257
874,23.388047100044787,219.65709288619257
875,23.413270900025964,219.65709288619257
876,23.435262399958447,219.65709288619257
877,23.46107259998098,219.65709288619257
878,23.48679210001137,219.65709288619257
879,23.50917810003739,219.65709288619257
880,23.53458390000742,219.65709288619257
881,23.5567524000071,219.65709288619257
882,23.58215100003872,219.65709288619257
883,23.61160069995094,219.65709288619257
884,23.638321500038728,219.65709288619257
885,23.661238700035028,219.65709288619257
886,23.6874581000302,219.65709288619257
887,23.71012049994897,219.65709288619257
888,23.735168399987742,219.65709288619257
889,23.75921389996074,219.65709288619257
890,23.786205900018103,219.65709288619257
891,23.81459059996996,219.65709288619257
892,23.8444187999703,219.65709288619257
893,23.86651990003884,219.65709288619257
894,23.8890046000015,219.65709288619257
895,23.914530499954708,219.65709288619257
896,23.936463000020012,219.65709288619257
897,23.962251599994488,219.65709288619257
898,23.984927500016056,219.65709288619257
899,24.008168500033207,219.65709288619257
900,24.03855769999791,219.65709288619257
901,24.066334799979813,219.65709288619257
902,24.095378300058655,219.65709288619257
903,24.122421200037934,219.65709288619257
904,24.145233000046574,219.65709288619257
905,24.171068700030446,219.65709288619257
906,24.198253100039437,219.65709288619257
907,24.227469900040887,219.65709288619257
908,24.258512099971995,219.65709288619257
909,24.283801199984737,219.65709288619257
910,24.306100900052115,219.65709288619257
911,24.33383729995694,219.65709288619257
912,24.361464399960823,219.65709288619257
913,24.390859200037085,219.65709288619257
914,24.413220199989155,219.65709288619257
915,24.447725799982436,219.65709288619257
916,24.476798300049268,219.65709288619257
917,24.499489399953745,219.65709288619257
918,24.527985600056127,219.65709288619257
919,24.55046050006058,219.65709288619257
920,24.57784849999007,219.65709288619257
921,24.59934069996234,219.65709288619257
922,24.62188440002501,219.65709288619257
923,24.6505958000198,219.65709288619257
924,24.68141329998616,219.65709288619257
925,24.71086989995092,219.65709288619257
926,24.733190599945374,219.65709288619257
927,24.75940790004097,219.65709288619257
928,24.788566699950024,219.65709288619257
929,24.811219800030813,219.65709288619257
930,24.834615999949165,219.65709288619257
931,24.85996829997748,219.65709288619257
932,24.89951530005783,219.65709288619257
933,24.93680729996413,219.65709288619257
934,24.973267400055192,219.65709288619257
935,25.000256399973296,219.65709288619257
936,25.024245099979453,219.65709288619257
937,25.047082799952477,219.65709288619257
938,25.07554320001509,219.65709288619257
939,25.112059899955057,219.65709288619257
940,25.1394993000431,219.65709288619257
941,25.162022899952717,219.65709288619257
942,25.19154290005099,219.65709288619257
943,25.216557399951853,219.65709288619257
944,25.239435099996626,219.65709288619257
945,25.262365699978545,219.65709288619257
946,25.290018699946813,219.65709288619257
947,25.318261199980043,219.65709288619257
948,25.34498579998035,219.65709288619257
949,25.374934599967673,219.65709288619257
950,25.397612600005232,219.65709288619257
951,25.419808399979956,219.65709288619257
952,25.442634499981068,219.65709288619257
953,25.465081400005147,219.65709288619257
954,25.497906400007196,219.65709288619257
955,25.52165370003786,219.65709288619257
956,25.543821200029925,219.65709288619257
957,25.566459299996495,219.65709288619257
958,25.594065099954605,219.65709288619257
959,25.622004800010473,219.65709288619257
960,25.64698620000854,219.65709288619257
961,25.66972809995059,219.65709288619257
962,25.697507599950768,219.65709288619257
963,25.730580699979328,219.65709288619257
964,25.755674100015312,219.65709288619257
965,25.778240500018,219.65709288619257
966,25.801727900048718,219.65709288619257
967,25.84265680005774,219.65709288619257
968,25.865219000028446,219.65709288619257
969,25.8942574999528,219.65709288619257
970,25.916932599968277,219.65709288619257
971,25.958065500017256,219.65709288619257
972,25.9807936999714,219.65709288619257
973,26.003766900044866,219.65709288619257
974,26.031613799976185,219.65709288619257
975,26.053743300028145,219.65709288619257
976,26.080646499991417,219.65709288619257
977,26.10957640002016,219.65709288619257
978,26.13166109996382,219.65709288619257
979,26.163291199947707,219.65709288619257
980,26.186737600015476,219.65709288619257
981,26.209369700052775,219.65709288619257
982,26.231555999955162,219.65709288619257
983,26.254063299973495,219.65709288619257
984,26.277192499954253,219.65709288619257
985,26.306781299994327,219.65709288619257
986,26.337235999992117,219.65709288619257
987,26.360066800029017,219.65709288619257
988,26.38262859999668,219.65709288619257
989,26.404928699950688,219.65709288619257
990,26.42769090004731,219.65709288619257
991,26.45545819995459,219.65709288619257
992,26.478199900011532,219.65709288619257
993,26.507285799947567,219.65709288619257
994,26.52960799995344,219.65709288619257
995,26.552525599952787,219.65709288619257
996,26.582277599954978,219.65709288619257
997,26.605382399982773,219.65709288619257
998,26.62854619999416,219.65709288619257
999,26.651282600010745,219.65709288619257
